"Player Position X {0.100}","Player Position Y {0.100}","Player Position Z {0.100}","Head Rotation X {0.100}","Head Rotation Y {0.100}","Head Rotation Z {0.100}","Player Height {0.100}","Object Viewed by Player {0.100}","Simulation Timings {0.200}"
0.442,0.000,2.235,347.730,199.512,4.101,1.518,,
0.438,0.000,2.180,347.620,199.851,3.943,1.518,,
0.434,0.000,2.126,348.064,200.120,3.149,1.517,,
0.429,0.000,2.068,349.662,201.769,2.769,1.515,,
0.422,0.000,2.015,350.004,203.969,1.322,1.515,,
0.413,0.000,1.959,348.865,204.720,0.525,1.516,,
0.404,0.000,1.906,345.441,204.578,0.392,1.521,,
0.395,0.000,1.850,338.811,203.327,0.364,1.530,,
0.389,0.000,1.795,331.314,200.381,0.793,1.537,,
0.386,0.000,1.740,326.213,197.621,1.888,1.541,,
0.384,0.000,1.684,324.495,196.708,2.376,1.542,,
0.383,0.000,1.628,324.583,196.926,2.326,1.542,,
0.381,0.000,1.571,324.957,197.099,2.087,1.541,,
0.379,0.000,1.517,325.521,198.328,1.286,1.541,,
0.372,0.000,1.457,327.709,203.866,359.007,1.538,,
0.358,0.000,1.393,329.367,209.732,357.411,1.536,,
0.344,0.000,1.344,328.783,210.916,358.873,1.537,,
0.329,0.000,1.291,328.548,211.543,0.184,1.537,,
0.309,0.000,1.234,330.387,215.844,359.849,1.538,,
